ages,accident_damages,Insurance,service_repairs,Name,Price,Mileage,fuel_capacity,wheelbase,dirver_leg_room,dirver_head_room,cargo_capacity,curb_weight,towing_capacity,drive_type_text,transmission_text,torque_num,torque_rpm,dimension_L,dimension_W,dimension_H,mile_per_gallon_city,mile_per_gallon_hwy,engine_cly,engine_fuel,engine_L,color_ext,color_int,torque
4,No Accidents or Damage Reported,0,0,2019 Volvo XC90 T6 Momentum,37998,36 ,18.8,117.5,40.9,38.9,12.6 cu ft,4394,"5,000/5,000 lbs",All Wheel Drive,Automatic,295,2200,194.9,79.1,69.9,19,26,4, Turbo Supercharged,2.0,Blue,Tan,1340.9
9,No Accidents or Damage Reported,0,0,2014 GMC Acadia SLT,19998,84 ,22.0,118.9,41.3,40.3,24.1 cu ft,4850,Null,All Wheel Drive,Automatic,270,3400,200.8,78.9,70.4,16,23,6, Gas,3.6,Gray,Black,794.1
5,No Accidents or Damage Reported,0,0,2018 Hyundai Tucson SEL,16998,101 ,16.4,105.1,41.5,39.6,31 cu ft,3300,"1,000/1,000 lbs",Front Wheel Drive,Automatic,151,4000,176.2,72.8,64.8,23,30,4, Gas,2.0,Blue,Black,377.5
1,No Accidents or Damage Reported,0,0,2022 Nissan Rogue SV,28998,14 ,14.5,106.5,41.5,41.1,36.5 cu ft,3618,"1,500/1,500 lbs",All Wheel Drive,Automatic,225,2800,183.0,72.4,66.5,28,35,3, Turbo Gas,1.5,Gray,Black,803.6
4,No Accidents or Damage Reported,0,0,2019 Volvo XC90 T6 Momentum,34998,46 ,18.8,117.5,40.9,38.9,12.6 cu ft,4394,"5,000/5,000 lbs",All Wheel Drive,Automatic,295,2200,194.9,79.1,69.9,19,26,4, Turbo Supercharged,2.0,Black,Champagne,1340.9
3,No Accidents or Damage Reported,0,0,2020 Volvo XC90 T6 Momentum,39998,32 ,18.8,117.5,40.9,38.9,12.6 cu ft,4394,"5,000/5,000 lbs",All Wheel Drive,Automatic,295,2200,194.9,79.1,69.9,20,27,4, Turbo Supercharged,2.0,White,Tan,1340.9
3,No Accidents or Damage Reported,0,0,2020 Chevrolet Suburban 1500 Premier,44998,85 ,31.0,130.0,45.3,42.8,39.3 cu ft,5653,Null,Four Wheel Drive,Automatic,383,4100,224.4,80.5,74.4,14,21,8, Gas,5.3,Silver,Black,934.1
3,No Accidents or Damage Reported,0,1,2020 Acura MDX SH-AWD,31998,55 ,19.5,111.0,41.4,38.1,15.8 cu ft,4239,"5,000/5,000 lbs",All Wheel Drive,Automatic,267,4700,196.2,77.7,67.4,19,26,6, Gas,3.5,Gray,Black,568.1
0,No Accidents or Damage Reported,0,1,2023 Nissan Kicks S,23998,17 ,10.8,103.1,43.7,40.4,25.3 cu ft,2682,Null,Front Wheel Drive,Automatic,114,4000,169.1,69.3,63.3,31,36,4, Gas,1.6,Gray,Black,285.0
0,No Accidents or Damage Reported,0,0,2023 Kia Sportage X-Line,32998,27 ,14.3,108.5,41.4,39.6,39.6 cu ft,3543,"1,653/1,653 lbs",All Wheel Drive,Automatic,178,4000,183.5,73.4,66.9,23,28,4, Gas,2.5,Black,Gray,445.0
6,No Accidents or Damage Reported,0,0,2017 Mercedes-Benz GLA250,22998,72 ,14.8,106.3,41.9,38.3,17.2 cu ft,3296,Null,Front Wheel Drive,Automatic,258,1250,173.9,71.0,60.0,24,33,4, Turbo Gas,2.0,Gray,Black,2064.0
0,No Accidents or Damage Reported,0,0,2023 Toyota Sequoia Limited,73998,17 ,22.5,122.0,41.2,39.2,22.3 cu ft,5855,"9,300/9,300 lbs",Rear Wheel Drive,Automatic,583,2400,208.1,79.6,74.2,21,24,6, Turbo Hybrid,3.5,Red,Gray,2429.2
5,No Accidents or Damage Reported,0,1,2018 Toyota Highlander Hybrid XLE,35998,54 ,17.2,109.8,44.2,39.5,13.8 cu ft,4464,"3,500/3,500 lbs",All Wheel Drive,Automatic,215,4800,192.5,75.8,68.1,29,27,6, Hybrid,3.5,Gray,Black,447.9
2,No Accidents or Damage Reported,0,0,2021 Toyota 4Runner TRD Off Road Premium,42998,39 ,23.0,109.8,41.7,39.3,46.3 cu ft,4750,"5,000/5,000 lbs",Four Wheel Drive,Automatic,278,4400,191.3,75.8,71.5,16,19,6, Gas,4.0,Blue,Black,631.8
4,No Accidents or Damage Reported,0,0,2019 Chevrolet Trax LS,18998,45 ,14.0,100.6,40.8,39.6,0,3124,Null,Front Wheel Drive,Automatic,148,1850,167.2,69.9,64.9,26,31,4, Turbo Gas,1.4,Black,Black,800.0
2,No Accidents or Damage Reported,0,0,2021 Volkswagen Atlas SEL,37998,34 ,18.6,117.3,41.5,41.3,20.6 cu ft,4502,"5,000/5,000 lbs",All Wheel Drive,Automatic,266,2750,198.3,78.3,70.0,16,22,6, Gas,3.6,White,Gray,967.3
5,No Accidents or Damage Reported,0,0,2018 Mercedes-Benz GLC300,29998,54 ,17.4,113.1,40.8,41.9,19.4 cu ft,4001,"3,500/3,500 lbs",All Wheel Drive,Automatic,273,1300,183.3,74.4,64.5,21,28,4, Turbo Gas,2.0,White,Black,2100.0
2,No Accidents or Damage Reported,0,0,2021 Kia Sorento SX,34998,44 ,17.7,110.8,41.4,40.3,12.6 cu ft,4120,"3,500/3,500 lbs",All Wheel Drive,Automatic,311,1700,188.9,74.8,66.7,21,28,4, Turbo Gas,2.5,Black,Black,1829.4
4,No Accidents or Damage Reported,0,0,2019 GMC Yukon XL 1500 Denali,51998,39 ,31.0,130.0,45.3,42.8,39.3 cu ft,5655,Null,Rear Wheel Drive,Automatic,460,4100,224.4,80.5,74.4,14,23,8, Gas,6.2,Red,Black,1122.0
9,No Accidents or Damage Reported,0,0,2014 Kia Soul +,14998,86 ,14.2,101.2,40.9,39.6,0,2879,Null,Front Wheel Drive,Automatic,151,4000,163.0,70.9,63.0,23,31,4, Gas,2.0,Red,Black,377.5
2,No Accidents or Damage Reported,0,0,2021 Kia Telluride EX,31998,78 ,18.8,114.2,41.4,39.5,21 cu ft,4255,"5,000/5,000 lbs",All Wheel Drive,Automatic,262,5200,196.9,78.3,68.9,19,24,6, Gas,3.8,Gray,Black,503.8
1,No Accidents or Damage Reported,0,0,2022 Toyota Highlander XLE,41998,11 ,17.9,112.2,42.0,39.6,16 cu ft,4195,"5,000/5,000 lbs",Front Wheel Drive,Automatic,263,4700,194.9,76.0,68.1,21,29,6, Gas,3.5,Black,Black,559.6
6,No Accidents or Damage Reported,0,5,2017 Ford Explorer XLT,22998,83 ,18.6,112.8,42.9,41.4,21 cu ft,4443,"2,000/2,000 lbs",Front Wheel Drive,Automatic,255,4000,198.3,78.9,70.0,17,24,6, Gas,3.5,White,Black,637.5
5,No Accidents or Damage Reported,0,0,2018 Subaru Crosstrek Premium,20998,94 ,16.6,104.9,43.1,39.8,20.8 cu ft,3186,"1,500/1,500 lbs",All Wheel Drive,Automatic,145,4000,175.8,71.0,63.6,27,33,4, Gas,2.0,Black,Black,362.5
8,No Accidents or Damage Reported,0,0,2015 Mercedes-Benz ML350,21998,74 ,24.6,114.8,40.3,40.4,38.2 cu ft,4751,"7,200/7,200 lbs",All Wheel Drive,Automatic,273,3500,189.1,75.8,70.7,17,22,6, Gas,3.5,Gray,Black,780.0
7,No Accidents or Damage Reported,0,1,2016 Kia Soul,14599,62 ,14.2,101.2,40.9,39.6,0,2784,Null,Front Wheel Drive,Automatic,118,4850,163.0,70.9,63.0,24,30,4, Gas,1.6,Gray,Black,243.3
3,No Accidents or Damage Reported,0,2,2020 Toyota 4Runner SR5 Premium,40998,16 ,23.0,109.8,41.7,39.3,47.2 cu ft,4675,"5,000/5,000 lbs",Four Wheel Drive,Automatic,278,4400,190.2,75.8,71.5,16,19,6, Gas,4.0,Silver,Black,631.8
5,No Accidents or Damage Reported,0,0,2018 Volkswagen Tiguan S,20998,56 ,15.3,109.8,40.2,39.6,12 cu ft,3777,Null,Front Wheel Drive,Automatic,221,1600,185.1,72.4,66.3,22,27,4, Turbo Gas,2.0,White,Gray,1381.2
4,No Accidents or Damage Reported,0,0,2019 Toyota Highlander Hybrid Limited Platinum,39998,47 ,17.2,109.8,44.2,39.8,13.6 cu ft,4861,"3,500/3,500 lbs",All Wheel Drive,Automatic,215,4800,192.5,75.8,68.1,29,27,6, Hybrid,3.5,Silver,Black,447.9
6,No Accidents or Damage Reported,0,0,2017 Kia Sorento LX,19998,68 ,18.8,109.4,44.1,39.5,11.3 cu ft,4101,"5,000/5,000 lbs",All Wheel Drive,Automatic,252,5300,187.4,74.4,66.3,18,25,6, Gas,3.3,Black,Black,475.5
3,No Accidents or Damage Reported,0,0,2020 Ford Explorer XLT,32998,35 ,19.2,119.1,43.0,40.7,18.2 cu ft,4345,"5,300/5,300 lbs",Four Wheel Drive,Automatic,310,3500,198.8,78.9,69.9,20,27,4, Turbo Gas,2.3,Blue,Black,885.7
6,No Accidents or Damage Reported,0,5,2017 Chevrolet Traverse LT,19998,58 ,22.0,118.9,41.3,40.4,24.4 cu ft,4713,Null,Front Wheel Drive,Automatic,266,3400,203.7,78.5,69.9,15,22,6, Gas,3.6,Silver,Black,782.4
2,No Accidents or Damage Reported,0,3,2021 Mazda CX-5 Sport,26998,10 ,14.8,106.2,41.0,39.7,30.9 cu ft,3552,"2,000/2,000 lbs",Front Wheel Drive,Automatic,186,4000,179.1,72.5,65.4,25,31,4, Gas,2.5,Blue,Black,465.0
4,No Accidents or Damage Reported,0,0,2019 Hyundai Santa Fe Limited,25998,42 ,18.8,108.9,44.1,41.2,35.9 cu ft,4063,Null,All Wheel Drive,Automatic,260,1450,187.8,74.4,67.1,19,24,4, Turbo Gas,2.0,Gray,Tan,1793.1
5,No Accidents or Damage Reported,0,3,2018 Toyota Highlander XLE,24998,105 ,19.2,109.8,44.2,39.5,13.8 cu ft,4430,"5,000/5,000 lbs",Front Wheel Drive,Automatic,263,4700,192.5,75.8,68.1,21,27,6, Gas,3.5,White,Black,559.6
8,No Accidents or Damage Reported,0,0,2015 Nissan Rogue SV,20998,27 ,14.5,106.5,43.0,41.6,39.3 cu ft,3545,"1,000/1,000 lbs",All Wheel Drive,Automatic,175,4400,182.3,72.4,66.3,25,32,4, Gas,2.5,Blue,Black,397.7
2,No Accidents or Damage Reported,0,0,2021 Honda Pilot Special Edition,38998,12 ,19.5,111.0,40.9,39.5,16.5 cu ft,4255,"3,500/3,500 lbs",All Wheel Drive,Automatic,262,4700,196.5,78.6,70.6,19,26,6, Gas,3.5,Gray,Black,557.4
4,No Accidents or Damage Reported,0,0,2019 Toyota RAV4 LE,27998,36 ,14.5,105.9,41.0,39.5,37.6 cu ft,3370,"1,500/1,500 lbs",Front Wheel Drive,Automatic,184,5000,180.9,73.0,67.0,26,35,4, Gas,2.5,Gray,Black,368.0
4,No Accidents or Damage Reported,0,7,2019 Subaru Forester 2.5I Touring,27998,55 ,16.6,105.1,43.3,40.2,28.9 cu ft,3588,"1,500/1,500 lbs",All Wheel Drive,Automatic,176,4400,182.1,71.5,68.1,26,33,4, Gas,2.5,Red,Black,400.0
3,No Accidents or Damage Reported,0,0,2020 Ford Explorer ST,46998,23 ,21.8,119.1,43.0,40.7,18.2 cu ft,4701,"5,600/5,600 lbs",Four Wheel Drive,Automatic,415,3500,198.8,78.9,70.2,18,24,6, Turbo Gas,3.0,Red,Black,1185.7
2,No Accidents or Damage Reported,0,0,2021 Toyota Venza Hybrid XLE,32998,45 ,14.5,105.9,40.9,38.6,28.8 cu ft,3891,Null,All Wheel Drive,Automatic,163,3600,186.6,73.0,65.9,40,37,4, Hybrid,2.5,Red,Black,452.8
5,No Accidents or Damage Reported,0,7,2018 Nissan Armada SV,24998,89 ,26.0,121.1,41.9,40.9,16.5 cu ft,5576,"8,500/8,500 lbs",Rear Wheel Drive,Automatic,394,4000,208.9,79.9,75.8,14,19,8, Gas,5.6,Black,Black,985.0
1,No Accidents or Damage Reported,0,9,2022 Toyota Highlander Platinum,45998,32 ,17.9,112.2,42.0,38.4,16 cu ft,4450,"5,000/5,000 lbs",All Wheel Drive,Automatic,263,4700,194.9,76.0,68.1,20,27,6, Gas,3.5,Gray,Black,559.6
6,No Accidents or Damage Reported,0,0,2017 Toyota Highlander Limited,24998,114 ,19.2,109.8,44.2,39.5,13.8 cu ft,4655,"5,000/5,000 lbs",All Wheel Drive,Automatic,263,4700,192.5,75.8,68.1,20,26,6, Gas,3.5,White,Black,559.6
1,No Accidents or Damage Reported,0,0,2022 Toyota Highlander Limited,42998,28 ,17.9,112.2,42.0,39.6,16 cu ft,4450,"5,000/5,000 lbs",All Wheel Drive,Automatic,263,4700,194.9,76.0,68.1,20,27,6, Gas,3.5,Black,Black,559.6
0,No Accidents or Damage Reported,0,0,2023 Toyota Highlander XLE,42998,8 ,17.9,112.2,42.0,38.4,16 cu ft,4195,"5,000/5,000 lbs",Front Wheel Drive,Automatic,310,1700,194.9,76.0,68.1,22,29,4, Turbo Gas,2.4,Green,Black,1823.5
7,No Accidents or Damage Reported,0,1,2016 Honda Pilot EX-L,24998,80 ,19.5,111.0,40.9,39.5,16.5 cu ft,4288,Null,All Wheel Drive,Automatic,262,4700,194.5,78.6,69.8,18,26,6, Gas,3.5,Blue,Gray,557.4
6,No Accidents or Damage Reported,0,0,2017 Ford Escape S,18998,48 ,15.7,105.9,43.1,39.9,34.3 cu ft,3515,"1,500/1,500 lbs",Front Wheel Drive,Automatic,170,4500,178.1,72.4,66.3,21,29,4, Gas,2.5,Orange,Gray,377.8
5,No Accidents or Damage Reported,0,2,2018 Kia Sportage LX,19998,49 ,16.4,105.1,41.5,39.3,30.7 cu ft,3448,"1,650/1,650 lbs",All Wheel Drive,Automatic,175,4000,176.4,73.0,64.8,21,25,4, Gas,2.4,Red,Black,437.5
3,No Accidents or Damage Reported,0,0,2020 Nissan Rogue SV,23998,55 ,14.5,106.5,43.0,41.6,39.3 cu ft,3615,"1,102/1,102 lbs",All Wheel Drive,Automatic,175,4400,184.5,72.4,68.5,25,32,4, Gas,2.5,Gray,Black,397.7
3,No Accidents or Damage Reported,0,2,2020 Honda CR-V EX-L,31998,29 ,14.0,104.7,41.3,38.0,39.2 cu ft,3536,"1,500/1,500 lbs",All Wheel Drive,Automatic,179,2000,182.1,73.0,66.5,27,32,4, Turbo Gas,1.5,White,Tan,895.0
4,No Accidents or Damage Reported,0,0,2019 Nissan Armada Platinum,35998,48 ,26.0,121.1,41.9,39.8,16.5 cu ft,5716,"8,500/8,500 lbs",Rear Wheel Drive,Automatic,394,4000,208.9,79.9,75.8,14,19,8, Gas,5.6,Black,Tan,985.0
5,No Accidents or Damage Reported,0,9,2018 Subaru Outback 2.5I Premium,24998,54 ,18.5,108.1,42.9,40.8,35.5 cu ft,3642,"2,700/2,700 lbs",All Wheel Drive,Automatic,174,4000,189.6,72.4,66.1,25,32,4, Gas,2.5,Gray,Black,435.0
4,No Accidents or Damage Reported,0,0,2019 Subaru Ascent Premium,31998,32 ,19.3,113.8,42.2,41.3,17.8 cu ft,4477,"5,000/5,000 lbs",All Wheel Drive,Automatic,277,2000,196.8,76.0,71.6,21,27,4, Turbo Gas,2.4,Blue,Black,1385.0
6,No Accidents or Damage Reported,0,0,2017 Jeep Wrangler Willys Wheeler,26998,64 ,18.6,95.4,41.0,41.3,12.8 cu ft,3879,"2,000/2,000 lbs",Null,Automatic,260,4800,164.3,73.7,72.5,17,21,6, Gas,3.6,Black,Black,541.7
6,Multiple Damage Events,0,3,2017 Jeep Wrangler Unlimited Sahara,26998,77 ,22.5,116.0,41.0,41.3,31.5 cu ft,4397,"2,000/2,000 lbs",Null,Automatic,260,4800,184.9,73.7,72.6,16,21,6, Gas,3.6,Black,Black,541.7
3,No Accidents or Damage Reported,0,0,2020 Honda CR-V LX,26998,42 ,14.0,104.7,41.3,40.1,39.2 cu ft,3455,"1,500/1,500 lbs",All Wheel Drive,Automatic,179,2000,182.1,73.0,66.5,27,32,4, Turbo Gas,1.5,Red,Gray,895.0
3,No Accidents or Damage Reported,0,0,2020 Ford Explorer XLT,27998,51 ,19.2,119.1,43.0,40.7,18.2 cu ft,4345,"5,300/5,300 lbs",Rear Wheel Drive,Automatic,310,3500,198.8,78.9,69.9,21,28,4, Turbo Gas,2.3,Silver,Black,885.7
4,No Accidents or Damage Reported,0,0,2019 Ford Explorer XLT,26998,53 ,18.6,112.8,42.9,41.4,21 cu ft,4443,"2,000/2,000 lbs",Front Wheel Drive,Automatic,255,4000,198.3,78.9,70.0,17,24,6, Gas,3.5,Blue,Black,637.5
6,No Accidents or Damage Reported,0,0,2017 Honda Pilot EX-L,27998,45 ,19.5,111.0,40.9,39.5,16.5 cu ft,4123,Null,Front Wheel Drive,Automatic,262,4700,194.5,78.6,69.8,19,27,6, Gas,3.5,Green,Tan,557.4
7,No Accidents or Damage Reported,0,14,2016 Toyota 4Runner SR5 Premium,28998,85 ,23.0,109.8,41.7,38.6,47.2 cu ft,4400,"5,000/5,000 lbs",Rear Wheel Drive,Automatic,278,4400,190.2,75.8,71.5,17,22,6, Gas,4.0,Silver,Black,631.8
5,No Accidents or Damage Reported,0,0,2018 Buick Encore Preferred,19998,45 ,14.0,100.6,40.82,39.58,0,3237,Null,Front Wheel Drive,Automatic,148,1850,168.41,69.85,65.26,25,33,4, Turbo Gas,1.4,Blue,Black,800.0
4,No Accidents or Damage Reported,0,0,2019 Jeep Grand Cherokee Limited,29998,29 ,24.6,114.8,40.3,39.9,36.3 cu ft,4746,"3,500/3,500 lbs",Four Wheel Drive,Automatic,260,4000,189.8,76.5,69.3,18,25,6, Gas,3.6,Silver,Black,650.0
9,No Accidents or Damage Reported,0,1,2014 Ford Escape SE,13998,128 ,15.1,105.9,43.1,39.9,34.3 cu ft,3502,"2,000/2,000 lbs",Front Wheel Drive,Automatic,184,2500,178.1,72.4,66.3,23,32,4, Turbo Gas,1.6,Red,Gray,736.0
